pid	ppid	status_name	stat_comm	user	kthread	state	policy	priority	nice	threads	rss_kb	vsz_kb	pss_kb	socket_count	fd_devices	exe	cmdline	cgroup
1331	2	irq/374-vfio-irq[374](9a00000.vfio_titan_base)	irq/374-vfio-irq[374](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1332	2	irq/375-vfio-irq[375](9a00000.vfio_titan_base)	irq/375-vfio-irq[375](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1334	2	irq/376-vfio-irq[376](9a00000.vfio_titan_base)	irq/376-vfio-irq[376](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1335	2	irq/377-vfio-irq[377](9a00000.vfio_titan_base)	irq/377-vfio-irq[377](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1337	2	irq/378-vfio-irq[378](9a00000.vfio_titan_base)	irq/378-vfio-irq[378](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1338	2	irq/379-vfio-irq[379](9a00000.vfio_titan_base)	irq/379-vfio-irq[379](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1339	2	irq/380-vfio-irq[380](9a00000.vfio_titan_base)	irq/380-vfio-irq[380](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1340	2	irq/381-vfio-irq[381](9a00000.vfio_titan_base)	irq/381-vfio-irq[381](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1341	2	irq/382-vfio-irq[382](9a00000.vfio_titan_base)	irq/382-vfio-irq[382](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1342	2	irq/383-vfio-irq[383](9a00000.vfio_titan_base)	irq/383-vfio-irq[383](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1343	2	irq/384-vfio-irq[384](9a00000.vfio_titan_base)	irq/384-vfio-irq[384](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1344	2	irq/385-vfio-irq[385](9a00000.vfio_titan_base)	irq/385-vfio-irq[385](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1345	2	irq/386-vfio-irq[386](9a00000.vfio_titan_base)	irq/386-vfio-irq[386](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1346	2	irq/387-vfio-irq[387](9a00000.vfio_titan_base)	irq/387-vfio-irq[387](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1347	2	irq/388-vfio-irq[388](9a00000.vfio_titan_base)	irq/388-vfio-irq[388](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1348	2	irq/389-vfio-irq[389](9a00000.vfio_titan_base)	irq/389-vfio-irq[389](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1349	2	irq/390-vfio-irq[390](9a00000.vfio_titan_base)	irq/390-vfio-irq[390](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1350	2	irq/391-vfio-irq[391](9a00000.vfio_titan_base)	irq/391-vfio-irq[391](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1351	2	irq/392-vfio-irq[392](9a00000.vfio_titan_base)	irq/392-vfio-irq[392](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1352	2	irq/393-vfio-irq[393](9a00000.vfio_titan_base)	irq/393-vfio-irq[393](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1353	2	irq/394-vfio-irq[394](9a00000.vfio_titan_base)	irq/394-vfio-irq[394](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1354	2	irq/395-vfio-irq[395](9a00000.vfio_titan_base)	irq/395-vfio-irq[395](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1355	2	irq/396-vfio-irq[396](9a00000.vfio_titan_base)	irq/396-vfio-irq[396](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1356	2	irq/397-vfio-irq[397](9a00000.vfio_titan_base)	irq/397-vfio-irq[397](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1357	2	irq/398-vfio-irq[398](9a00000.vfio_titan_base)	irq/398-vfio-irq[398](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1358	2	irq/399-vfio-irq[399](9a00000.vfio_titan_base)	irq/399-vfio-irq[399](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1359	2	irq/400-vfio-irq[400](9a00000.vfio_titan_base)	irq/400-vfio-irq[400](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1361	2	irq/401-vfio-irq[401](9a00000.vfio_titan_base)	irq/401-vfio-irq[401](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1362	2	irq/402-vfio-irq[402](9a00000.vfio_titan_base)	irq/402-vfio-irq[402](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1363	2	irq/403-vfio-irq[403](9a00000.vfio_titan_base)	irq/403-vfio-irq[403](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1364	2	irq/404-vfio-irq[404](9a00000.vfio_titan_base)	irq/404-vfio-irq[404](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1365	2	irq/405-vfio-irq[405](9a00000.vfio_titan_base)	irq/405-vfio-irq[405](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1367	2	irq/406-vfio-irq[406](9a00000.vfio_titan_base)	irq/406-vfio-irq[406](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1370	2	irq/407-vfio-irq[407](9a00000.vfio_titan_base)	irq/407-vfio-irq[407](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1373	2	irq/408-vfio-irq[408](9a00000.vfio_titan_base)	irq/408-vfio-irq[408](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1374	2	irq/409-vfio-irq[409](9a00000.vfio_titan_base)	irq/409-vfio-irq[409](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1375	2	irq/410-vfio-irq[410](9a00000.vfio_titan_base)	irq/410-vfio-irq[410](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1376	2	irq/411-vfio-irq[411](9a00000.vfio_titan_base)	irq/411-vfio-irq[411](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1377	2	irq/412-vfio-irq[412](9a00000.vfio_titan_base)	irq/412-vfio-irq[412](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1378	2	irq/413-vfio-irq[413](9a00000.vfio_titan_base)	irq/413-vfio-irq[413](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1379	2	irq/414-vfio-irq[414](9a00000.vfio_titan_base)	irq/414-vfio-irq[414](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1380	2	irq/415-vfio-irq[415](9a00000.vfio_titan_base)	irq/415-vfio-irq[415](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1381	2	irq/416-vfio-irq[416](9a00000.vfio_titan_base)	irq/416-vfio-irq[416](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1382	2	irq/417-vfio-irq[417](9a00000.vfio_titan_base)	irq/417-vfio-irq[417](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1383	2	irq/418-vfio-irq[418](9a00000.vfio_titan_base)	irq/418-vfio-irq[418](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1384	2	irq/419-vfio-irq[419](9a00000.vfio_titan_base)	irq/419-vfio-irq[419](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1385	2	irq/420-vfio-irq[420](9a00000.vfio_titan_base)	irq/420-vfio-irq[420](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1386	2	irq/421-vfio-irq[421](9a00000.vfio_titan_base)	irq/421-vfio-irq[421](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1387	2	irq/422-vfio-irq[422](9a00000.vfio_titan_base)	irq/422-vfio-irq[422](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1388	2	irq/423-vfio-irq[423](9a00000.vfio_titan_base)	irq/423-vfio-irq[423](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1389	2	irq/424-vfio-irq[424](9a00000.vfio_titan_base)	irq/424-vfio-irq[424](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1390	2	irq/425-vfio-irq[425](9a00000.vfio_titan_base)	irq/425-vfio-irq[425](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1418	1	videoCore		video-d+	0		TS	19	0	36	9080	2110244		4	/dev/shm/lrmc_rq_1418_1_videoCore;/sys/firmware/devicetree/base/soc@0/vfio_vidc@aa00000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/61;/sys/firmware/devicetree/base/soc@0/vfio_vidc_non_secure_pixel_cb/iommus;/dev/vfio/69;/sys/firmware/devicetree/base/soc@0/vfio_vidc_non_secure_non_pixel_cb/iommus;/dev/vfio/71;/sys/firmware/devicetree/base/soc@0/vfio_vidc_secure_bitstream_cb/iommus;/dev/vfio/75;/sys/firmware/devicetree/base/soc@0/vfio_vidc_secure_pixel_cb/iommus;/dev/vfio/77;/sys/firmware/devicetree/base/soc@0/vfio_vidc_secure_non_pixel_cb/iommus;/dev/vfio/73;/dev/scmi_video;/dev/scmnode;/dev/scmnode_sec;/dev/dma_heap/system;/dev/dma_heap/qcom,secure-pixel;/dev/dma_heap/qcom,secure-non-pixel;/sys/kernel/smmu_faults/aa00000.vfio_vidc/fsr_iova;/sys/kernel/smmu_faults/soc@0:vfio_vidc_non_secure_pixel_cb/fsr_iova;/sys/kernel/smmu_faults/soc@0:vfio_vidc_non_secure_non_pixel_cb/fsr_iova	/usr/bin/videoCore	/usr/bin/videoCore	
1421	2	kworker/5:3-rcu_gp	kworker/5:3-rcu_gp	root	1		TS	19	0	1	0	0						
1422	1	gsl_hab_server		root	0		TS	19	0	1	5424	12064		3	/dev/hab	/usr/bin/gsl_hab_server	/usr/bin/gsl_hab_server	
1423	1	systemd-udevd		root	0		TS	19	0	1	18316	38212		7	/sys/fs/selinux/status;/sys/fs/cgroup/system.slice/systemd-udevd.service/memory.pressure	/usr/lib/systemd/systemd-udevd	/usr/lib/systemd/systemd-udevd	
1427	2	irq/426-vfio-irq[426](aa00000.vfio_vidc)	irq/426-vfio-irq[426](aa00000.vfio_vidc)	root	1		FF	90	-	1	0	0						
1435	2	psimon	psimon	root	1		FF	41	-	1	0	0						
1648	2	irq/427-qcxgpio	irq/427-qcxgpio	root	1		FF	90	-	1	0	0						
1664	2	hwrng	hwrng	root	1		TS	19	0	1	0	0						
1665	2	irq/428-988000.spi	irq/428-988000.spi	root	1		FF	90	-	1	0	0						
1666	2	spi2	spi2	root	1		FF	90	-	1	0	0						
1667	2	irq/429-c80000.spi	irq/429-c80000.spi	root	1		FF	90	-	1	0	0						
1668	2	spi21	spi21	root	1		FF	90	-	1	0	0						
1669	2	irq/430-power	irq/430-power	root	1		FF	90	-	1	0	0						
1688	2	irq/433-PCIe PME	irq/433-PCIe PME	root	1		FF	90	-	1	0	0						
1689	2	irq/433-aerdrv	irq/433-aerdrv	root	1		FF	90	-	1	0	0						
1690	2	irq/433-s-aerdrv	irq/433-s-aerdrv	root	1		FF	90	-	1	0	0						
1691	2	irq/434-PCIe PME	irq/434-PCIe PME	root	1		FF	90	-	1	0	0						
1692	2	irq/434-aerdrv	irq/434-aerdrv	root	1		FF	90	-	1	0	0						
1693	2	irq/434-s-aerdrv	irq/434-s-aerdrv	root	1		FF	90	-	1	0	0						
1694	2	irq/69-arm-smmu-context-fault	irq/69-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
1699	2	irq/436-qcxgpio	irq/436-qcxgpio	root	1		FF	90	-	1	0	0						
1701	2	irq/437-qcxgpio	irq/437-qcxgpio	root	1		FF	90	-	1	0	0						
1704	2	kworker/R-ext4-	kworker/R-ext4-	root	1		TS	39	-20	1	0	0						
1707	2	jbd2/sda12-8	jbd2/sda12-8	root	1		TS	19	0	1	0	0						
1708	2	kworker/R-ext4-	kworker/R-ext4-	root	1		TS	39	-20	1	0	0						
1716	1	awe_command		root	0		TS	19	0	15	8168	824308		4	/dev/ipc_shmem;/dev/shm/lrmc_rq_1716_1_ssr_event_reg;/sys/firmware/devicetree/base/soc@0/umd_audiolite@9185000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/16;/sys/kernel/debug/tracing/trace_marker	/usr/bin/awe_command	/usr/bin/awe_command -c /etc/awe_config.bin	
1729	2	irq/438-vfio-irq[438](9185000.umd_audiolite)	irq/438-vfio-irq[438](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1730	2	irq/439-vfio-irq[439](9185000.umd_audiolite)	irq/439-vfio-irq[439](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1731	2	irq/440-vfio-irq[440](9185000.umd_audiolite)	irq/440-vfio-irq[440](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1732	2	irq/441-vfio-irq[441](9185000.umd_audiolite)	irq/441-vfio-irq[441](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1733	2	irq/442-vfio-irq[442](9185000.umd_audiolite)	irq/442-vfio-irq[442](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1734	2	irq/443-vfio-irq[443](9185000.umd_audiolite)	irq/443-vfio-irq[443](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1735	2	irq/444-vfio-irq[444](9185000.umd_audiolite)	irq/444-vfio-irq[444](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1736	2	irq/445-vfio-irq[445](9185000.umd_audiolite)	irq/445-vfio-irq[445](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1737	2	irq/446-vfio-irq[446](9185000.umd_audiolite)	irq/446-vfio-irq[446](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1738	2	irq/447-vfio-irq[447](9185000.umd_audiolite)	irq/447-vfio-irq[447](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1739	2	irq/448-vfio-irq[448](9185000.umd_audiolite)	irq/448-vfio-irq[448](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1740	2	irq/449-vfio-irq[449](9185000.umd_audiolite)	irq/449-vfio-irq[449](9185000.umd_audiolite)	root	1		FF	90	-	1	0	0						
1744	2	kworker/R-eth1-	kworker/R-eth1-	root	1		TS	39	-20	1	0	0						
1745	2	irq/294-xpcs-fusa	irq/294-xpcs-fusa	root	1		FF	90	-	1	0	0						
1746	2	irq/321-eth1	irq/321-eth1	root	1		FF	90	-	1	0	0						
1747	2	irq/294-eth1	irq/294-eth1	root	1		FF	90	-	1	0	0						
1777	2	jbd2/sda13-8	jbd2/sda13-8	root	1		TS	19	0	1	0	0						
1778	2	kworker/R-ext4-	kworker/R-ext4-	root	1		TS	39	-20	1	0	0						
1780	2	jbd2/sda16-8	jbd2/sda16-8	root	1		TS	19	0	1	0	0						
1781	2	kworker/R-ext4-	kworker/R-ext4-	root	1		TS	39	-20	1	0	0						
1783	2	jbd2/sda4-8	jbd2/sda4-8	root	1		TS	19	0	1	0	0						
1784	2	kworker/R-ext4-	kworker/R-ext4-	root	1		TS	39	-20	1	0	0						
1785	1	awe_packet_service		root	0		TS	19	0	18	2824	178260		21	/dev/ipc_shmem;/sys/firmware/devicetree/base/soc@0/umd_audio_hlos1@9185000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/54	/usr/bin/awe_packet_service	/usr/bin/awe_packet_service	
1786	2	irq/450-vfio-irq[450](9185000.umd_audio_hlos1)	irq/450-vfio-irq[450](9185000.umd_audio_hlos1)	root	1		FF	90	-	1	0	0						
1787	2	irq/451-vfio-irq[451](9185000.umd_audio_hlos1)	irq/451-vfio-irq[451](9185000.umd_audio_hlos1)	root	1		FF	90	-	1	0	0						
1788	2	irq/452-vfio-irq[452](9185000.umd_audio_hlos1)	irq/452-vfio-irq[452](9185000.umd_audio_hlos1)	root	1		FF	90	-	1	0	0						
1789	2	irq/453-vfio-irq[453](9185000.umd_audio_hlos1)	irq/453-vfio-irq[453](9185000.umd_audio_hlos1)	root	1		FF	90	-	1	0	0						
1790	2	irq/454-vfio-irq[454](9185000.umd_audio_hlos1)	irq/454-vfio-irq[454](9185000.umd_audio_hlos1)	root	1		FF	90	-	1	0	0						
1791	2	irq/455-vfio-irq[455](9185000.umd_audio_hlos1)	irq/455-vfio-irq[455](9185000.umd_audio_hlos1)	root	1		FF	90	-	1	0	0						
1798	1	awe_audio_service		root	0		TS	19	0	23	8052	1761724		20	/dev/ipc_shmem;/dev/shm/lrmc_rq_5591_2_HabRecvSendThre;/dev/shm/lrmc_rq_1798_1_awe_audio_servi;/sys/kernel/debug/tracing/trace_marker;/sys/firmware/devicetree/base/soc@0/vfio_audio_adsp0@1/iommus;/dev/scmi_audio;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/18;/sys/firmware/devicetree/base/soc@0/vfio_audio_adsp1@1/iommus;/dev/vfio/20;/sys/firmware/devicetree/base/soc@0/vfio_audio_adsp2@1/iommus;/dev/vfio/22;/dev/dma_heap/system;/dev/i2c-18;/sys/firmware/devicetree/base/soc@0/umd_audio_hlos2@9185000/iommus;/dev/vfio/56;/dev/hab	/usr/bin/awe_audio_service	/usr/bin/awe_audio_service -f -a -c /etc/awc_index.txt	
1799	1	awe_linuxproxy		root	0		TS	19	0	3	2528	95464		5		/usr/bin/awe_linuxproxy	/usr/bin/awe_linuxproxy	
1825	2	irq/456-vfio-irq[456](9185000.umd_audio_hlos2)	irq/456-vfio-irq[456](9185000.umd_audio_hlos2)	root	1		FF	90	-	1	0	0						
1827	2	irq/457-vfio-irq[457](9185000.umd_audio_hlos2)	irq/457-vfio-irq[457](9185000.umd_audio_hlos2)	root	1		FF	90	-	1	0	0						
1828	2	irq/458-vfio-irq[458](9185000.umd_audio_hlos2)	irq/458-vfio-irq[458](9185000.umd_audio_hlos2)	root	1		FF	90	-	1	0	0						
1829	2	irq/459-vfio-irq[459](9185000.umd_audio_hlos2)	irq/459-vfio-irq[459](9185000.umd_audio_hlos2)	root	1		FF	90	-	1	0	0						
1830	2	irq/460-vfio-irq[460](9185000.umd_audio_hlos2)	irq/460-vfio-irq[460](9185000.umd_audio_hlos2)	root	1		FF	90	-	1	0	0						
1831	2	irq/461-vfio-irq[461](9185000.umd_audio_hlos2)	irq/461-vfio-irq[461](9185000.umd_audio_hlos2)	root	1		FF	90	-	1	0	0						
1885	1	a2b		root	0		TS	19	0	5	2116	37508		4	/dev/i2c-18	/usr/bin/a2b	/usr/bin/a2b	
1905	2	kworker/8:2-events	kworker/8:2-events	root	1		TS	19	0	1	0	0						
1910	1	systemd-resolved		systemd+	0		TS	19	0	1	14524	24436		11	/sys/fs/selinux/status;/sys/fs/cgroup/system.slice/systemd-resolved.service/memory.pressure	/usr/lib/systemd/systemd-resolved	/usr/lib/systemd/systemd-resolved	
1940	1	auditd		root	0		TS	23	-4	2	2104	11576		4		/usr/sbin/auditd	/usr/sbin/auditd	
1949	2	irq/462-qcxgpio	irq/462-qcxgpio	root	1		FF	90	-	1	0	0						
1955	1	audiomgr		root	0		TS	19	0	10	5608	225392		4		/usr/bin/audiomgr	/usr/bin/audiomgr	
1966	1	set_cpu_freq		root	0		TS	19	0	22	4712	184456		24		/usr/bin/set_cpu_freq	/usr/bin/set_cpu_freq	
1992	1	dlt-system		root	0		TS	19	0	4	24136	201560		2		/usr/bin/dlt-system	/usr/bin/dlt-system	
1993	1	dlt-daemon		root	0		TS	19	0	1	11668	12568		4		/usr/bin/dlt-daemon	/usr/bin/dlt-daemon	
1999	1	inframan		root	0		TS	19	0	2	2004	12716		4		/usr/bin/inframan	/usr/bin/inframan	
2011	1	ivcd		root	0		TS	19	0	8	4132	197328		16		/usr/bin/ivcd	/usr/bin/ivcd	
2020	1	mcd		root	0		TS	19	0	5	3632	105832		7		/usr/bin/mcd	/usr/bin/mcd	
2025	2	jbd2/sda14-8	jbd2/sda14-8	root	1		TS	19	0	1	0	0						
2026	2	kworker/R-ext4-	kworker/R-ext4-	root	1		TS	39	-20	1	0	0						
2042	1	pcm6360		root	0		TS	19	0	1	1388	2332		2	/dev/i2c-18	/usr/bin/pcm6360	/usr/bin/pcm6360	
2053	1	powercyclemgr		root	0		TS	19	0	4	5332	169156		4	/dev/input/event1	/usr/bin/powercyclemgr	/usr/bin/powercyclemgr	
2054	1	ptp4l		root	0		TS	19	0	1	1832	2968		6	/dev/ptp1	/usr/sbin/ptp4l	/usr/sbin/ptp4l -f /etc/linuxptp/ptp4l.conf -i eth0 -m -s	
2068	1	qcx_be_server		root	0		TS	19	0	11	20396	621996		3	/dev/shm/sem.dzkatF;/dev/hab	/usr/bin/qcx_be_server	/usr/bin/qcx_be_server	
2083	1	rpcd		root	0		FF	85	-	6	4324	182068		11	/dev/spidev21.0	/usr/bin/rpcd	/usr/bin/rpcd	
2094	1	ecuconfig		root	0		TS	19	0	4	4416	230856		3	/dev/fuse	/usr/bin/ecuconfig	/usr/bin/ecuconfig	
2117	1	logmgr		root	0		TS	19	0	7	4196	188664		2		/usr/bin/logmgr	/usr/bin/logmgr	
2124	2	kworker/9:3-rcu_gp	kworker/9:3-rcu_gp	root	1		TS	19	0	1	0	0						
2126	2	kworker/0:3-rcu_gp	kworker/0:3-rcu_gp	root	1		TS	19	0	1	0	0						
2136	1	charon-systemd		root	0		TS	19	0	17	10244	1204068		14		/usr/sbin/charon-systemd	/usr/sbin/charon-systemd	
2144	1	subsys-ramdump-util		root	0		TS	19	0	2	1572	10720		3	/sys/firmware/devicetree/base/soc@0/subsystem_ramdump_util@89b00000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/141	/usr/bin/subsys-ramdump-util	/usr/bin/subsys-ramdump-util	
2147	1	sv_server		sv-auto	0		TS	19	0	11	11880	196068		4	/dev/shm/lrmc_rq_2147_1_sv_server;/sys/firmware/devicetree/base/soc@0/vfio_eva@ab00000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/24;/dev/dma_heap/system;/dev/scmi_eva;/sys/kernel/smmu_faults/ab00000.vfio_eva/fsr_iova;/dev/scmnode;/dev/scmnode_sec	/usr/bin/sv_server	/usr/bin/sv_server	
2149	1	sv_hyp_server		sv-auto	0		TS	19	0	3	5252	78740		3	/dev/hab	/usr/bin/sv_hyp_server	/usr/bin/sv_hyp_server	
2154	1	systemd-logind		root	0		TS	19	0	1	16392	26224		8	/sys/fs/selinux/status;/sys/fs/cgroup/system.slice/systemd-logind.service/memory.pressure;/sys/devices/virtual/tty/tty0/active;/dev/tty2;/dev/input/event1;/dev/tty6;/dev/input/event0;/dev/input/event2	/usr/lib/systemd/systemd-logind	/usr/lib/systemd/systemd-logind	
2155	1	temp-monitor		root	0		TS	19	0	1	1344	2188		2		/usr/bin/temp-monitor	/usr/bin/temp-monitor	
2156	2094	fusermount3		root	0		TS	19	0	1	1292	2208		2			fusermount3 --auto-unmount -- /data/myfusefs	
